https://i.postimg.cc/VkNrQgsn/5000267014234.png,"Whiskey 0,70 L J.Walker Red L",129.99,tommy-zagreb,Zestoka_alkoholna_pica,107
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551696","Pivo 0,50 L Lim.Germania",6.29,tommy-zagreb,Pivo,108
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551698","Pivo Leffe Blond 0,33 L Boc",11.49,tommy-zagreb,Pivo,109
https://i.postimg.cc/bYW2nWPJ/5998822360165.png,"Pivo Heineken 0,33 L Limenka",8.29,tommy-zagreb,Pivo,110
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551701","Pivo Heineken 0,5 L Lim.",10.79,tommy-zagreb,Pivo,111
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551647",Napitak Gaz.2 L Coca-Cola Zero,11.99,tommy-zagreb,Gazirani_sokovi,112
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551648","Napitak Gaz.1,5 L Coca-Co Zero",11.49,tommy-zagreb,Gazirani_sokovi,113
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551650","Napitak Gaz0,5 L Coca Zer Limu",6.79,tommy-zagreb,Gazirani_sokovi,114
https://i.postimg.cc/2SXqzW3J/5000267024233.png,"Whiskey 0,70 L J.Walker Black",229.99,tommy-zagreb,Zestoka_alkoholna_pica,115
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551548","Gin 0,70 L Tanqueray",134.99,tommy-zagreb,Zestoka_alkoholna_pica,116
https://i.postimg.cc/zfsVh1CF/5000289925440.png,"Gin 0,70 L Gordon'S Dry",119.99,tommy-zagreb,Zestoka_alkoholna_pica,117
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551663","Red Bull Bez Sec.0,25 L Lim",13.29,tommy-zagreb,Energetska_pica,118
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551702","Pivo Corona 0,355 L Nep.Boca",13.29,tommy-zagreb,Pivo,119
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551703","Pivo Krusovice 0,5 L Limenka",10.29,tommy-zagreb,Pivo,120
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551704","Pivo Kozel 0,5 L Premium",10.29,tommy-zagreb,Pivo,121
https://i.postimg.cc/2SfbcWVN/8594404008042.png,"Pivo Kozel 0,5 L Tamno",10.29,tommy-zagreb,Pivo,122
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551651","Napitak Gaz.0,5 L Bitter Lemon",7.79,tommy-zagreb,Gazirani_sokovi,123
https://i.postimg.cc/2yJnZYMr/54491069.png,"Napitak Gaz.0,5 L Sprite Pet",6.79,tommy-zagreb,Gazirani_sokovi,124
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551653","Napitak Gaz.0,5 L Coca-Cola",6.79,tommy-zagreb,Gazirani_sokovi,125
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551654","Napitak Gaz.0,5 L Tangerina",7.79,tommy-zagreb,Gazirani_sokovi,126
https://i.postimg.cc/P511PB4n/3830000625043.png,"Napitak Gaz.0,5 L Pepsi Cola",6.99,tommy-zagreb,Gazirani_sokovi,127
https://i.postimg.cc/4dpnbFwk/5010106113073.png,"Whiskey 0,70 L Ballantines Kut",111.99,tommy-zagreb,Zestoka_alkoholna_pica,128
https://i.postimg.cc/q7kN3fbq/5011013100156.png,"Liker 0,70 L Bailey'S",149.99,tommy-zagreb,Zestoka_alkoholna_pica,129
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551555",Whiskey 1 L Jack Daniels,211.99,tommy-zagreb,Zestoka_alkoholna_pica,130
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551556","Smirnoff Red Label 0,7 L",114.99,tommy-zagreb,Zestoka_alkoholna_pica,131
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551666","Monster Energy 0,5 L",13.29,tommy-zagreb,Energetska_pica,132
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551667","Monster Ultra White 0,5 L",13.29,tommy-zagreb,Energetska_pica,133
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551668","Napitak Ene.Hell Class 0,25 L",7.29,tommy-zagreb,Energetska_pica,134
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551669","Red Bull 0,25 L Lim.",13.29,tommy-zagreb,Energetska_pica,135
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551706","Pivo Pilsner Urquel 0,5 L Lime",10.79,tommy-zagreb,Pivo,136
https://i.postimg.cc/bG3rpgcP/8600102672888.png,"Pivo Holsten 0,5 L Limenka",7.79,tommy-zagreb,Pivo,137
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551709","Cider Borovn 0,5 L Somersby Li",11.29,tommy-zagreb,Pivo,138
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412552020","Mlijeko Trajno 3,5% 1 L  Alpsk",7.49,tommy-zagreb,Mlijeko,139
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551656","Napitak Gaz.0,5 L Orangina Reg",8.99,tommy-zagreb,Gazirani_sokovi,140
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551657",Napitak Gaz.Naranca 2 L Fanta,13.29,tommy-zagreb,Gazirani_sokovi,141
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551659",Napitak Gaz.Naranca 1 L Fanta,9.29,tommy-zagreb,Gazirani_sokovi,142
