"""https://i.postimg.cc/ZnBvkSBw/9001414040171.png""","""Zacin Kurkuma 50 G St.Kotanyi""","""18.49""","""tommy-zagreb""","""Umaci_i_zacini"""
"""https://i.postimg.cc/ZnQpgZ9v/8030597.jpg""","""Jogurt triple 0% vanilija drink 500 g Dukat""","""11.98""","""lonia""","""VOCNI_JOGURT"""
"""https://i.postimg.cc/Zvy5y32W/8009470020367.png""","""Gran Bonta Sm 400 G Krok.Meso""","""11.29""","""tommy-zagreb""","""Kucni_ljubimci"""
"""https://i.postimg.cc/bG3rpgcP/8600102672888.png""","""Pivo Holsten 0,5 L Limenka""","""7.79""","""tommy-zagreb""","""Pivo"""
"""https://i.postimg.cc/bYW2nWPJ/5998822360165.png""","""Pivo Heineken 0,33 L Limenka""","""8.29""","""tommy-zagreb""","""Pivo"""
"""https://i.postimg.cc/bvhW3yY4/58040037.jpg""","""Prima brand Badel 1 l""","""99.48""","""lonia""","""ZESTOKA_ALKOHOLNA_PICA"""
"""https://i.postimg.cc/bwLKvtss/3858886931249.png""","""Leca 800 G Marinero""","""14.49""","""tommy-zagreb""","""Priprema_jela"""
"""https://i.postimg.cc/c4b2SCLT/3600540335692.png""","""Color Naturals 7,1 Blond Cendr""","""29.99""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/cJ4YWchj/3850158406004.png""","""Orahovac 1 L Maraska""","""79.99""","""tommy-zagreb""","""Zestoka_alkoholna_pica"""
"""https://i.postimg.cc/cLXdTvrR/3850105173409.png""","""Bis Handysept Safe Clean 450Ml""","""32.99""","""tommy-zagreb""","""Ciscenje_i_pospremanje"""
"""https://i.postimg.cc/cr2QNs7h/3859888568853.png""","""Vino Posip 0,75 L  Roso""","""35.99 €""","""tommy-zagreb""","""Vinoteka"""
"""https://i.postimg.cc/d12NSyR4/90492341.png""","""Sok Vocni Naranca 0,33 L Cappy""","""5.79""","""tommy-zagreb""","""Negazirani_sokovi"""
"""https://i.postimg.cc/d3PFDdxY/3850105173287.png""","""Bis Dezi Clean 750 Ml""","""38.99""","""tommy-zagreb""","""Ciscenje_i_pospremanje"""
"""https://i.postimg.cc/d3YFFqmQ/74080007.jpg""","""Kosarice za princez krafne 200 g""","""23.98""","""lonia""","""SASTOJCI_ZA_KOLACE"""
"""https://i.postimg.cc/dQgQgzym/3850104274831.png""","""Juha Govea Kocka 40 G Podrav""","""6.29""","""tommy-zagreb""","""Juhe"""
"""https://i.postimg.cc/fSXMbsSX/8009470125529.png""","""Moustache Mm 415 G Meso""","""4.99""","""tommy-zagreb""","""Kucni_ljubimci"""
"""https://i.postimg.cc/fTt5YKMj/3600540335760.png""","""Color Naturals 4,3 Ch Do""","""29.99""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/fWB72Hfx/3858881087804.png""","""Cappuccino Classic V.200 G Glo""","""14.49""","""tommy-zagreb""","""Kava_i_caj"""
"""https://i.postimg.cc/fyTMDMgx/3850111753596.png""","""Sredstvo Za Cisc. Masn. 650 Ml""","""22.49""","""tommy-zagreb""","""Ciscenje_i_pospremanje"""
"""https://i.postimg.cc/g0VK3BYZ/37010665.jpg""","""Tempere u tubi Colorino 12 kom""","""21.98""","""lonia""","""SKOLSKI_PRIBOR"""
"""https://i.postimg.cc/g0Y59Zg9/53010845.jpg""","""Jutarnji list paket subota""","""15.00""","""lonia""","""NOVINE"""
"""https://i.postimg.cc/gcBh9Pyz/80522621.png""","""Ocat Balzamico 250 Ml Ponti""","""20.49""","""tommy-zagreb""","""Priprema_jela"""
"""https://i.postimg.cc/gcwwjQkd/45110257.png""","""Pelena 7-18 kg 60 komada maxi 4 jumbo+ baby maramice Violeta""","""99.98""","""lonia""","""PELENE"""
"""https://i.postimg.cc/gj5gDRzz/58040028.jpg""","""Domaci Badel 0,5 l""","""53.98""","""lonia""","""ZESTOKA_ALKOHOLNA_PICA"""
"""https://i.postimg.cc/hP6yYY25/3600540335777.png""","""Color Naturals 5,3 Chatain Cla""","""29.99""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/hv3ycZch/3600540335654.png""","""Color Naturals 8 Blond Clair""","""29.99""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/j5LxkXH6/543.jpg""","""Krema Parfe Dolcela 180 g""","""21.98""","""lonia""","""GOTOVE_KREME"""
